5.269375429347309847e+00,5.355996128249129740e+00,5.182441843477158194e+00,5.176985307390788549e+00,5.155689773051825853e+00
4.245908138881405058e+00,4.255034810717963190e+00,4.344101269113575192e+00,4.356200985608329468e+00,4.274958419375979979e+00
3.921769388914653209e+00,3.901063007728592602e+00,4.020024683852243541e+00,3.982438500513288737e+00,4.069632126749677781e+00
3.715413840529485423e+00,3.678799431778994489e+00,3.776224632690636795e+00,3.693793213900661065e+00,3.696982851413670890e+00
3.520612539020147036e+00,3.651905677204089429e+00,3.630256822418801210e+00,3.575794852809278002e+00,3.690243944596771186e+00
3.470255482846938300e+00,3.491828632887536976e+00,3.506052735192557002e+00,3.514421924186964752e+00,3.483688059051929464e+00
3.377149718338730455e+00,3.478203393117317077e+00,3.371771468488304446e+00,3.318346816226175111e+00,3.440693702919905395e+00
3.294094693847875455e+00,3.355590592660534277e+00,3.391643968224129058e+00,3.354650853191448956e+00,3.319994971319636612e+00
3.313098774337946306e+00,3.311375946234350387e+00,3.227422058758169676e+00,3.297386146074342772e+00,3.314227854879745916e+00
3.242411824587861702e+00,3.216377429755960193e+00,3.255366997064559786e+00,3.248283976825940833e+00,3.250869988624786711e+00
