4.900654152924342810e+00,5.182555899475364214e+00,5.156007822079638814e+00,5.161315496124994517e+00,5.083969935957647124e+00
3.984086043302283109e+00,3.878544277667423490e+00,3.933904375153786770e+00,3.860441659178003082e+00,4.002304194930133008e+00
3.249012096575767838e+00,3.142113207836271460e+00,3.491121316330681346e+00,3.212712286239235215e+00,3.236795146224064723e+00
2.806902710674185730e+00,2.768880154340362942e+00,2.838335520699621473e+00,2.850347426373549986e+00,2.755135572857430049e+00
2.554371840653737458e+00,2.513069372664609169e+00,2.496387077047077963e+00,2.484290977242093135e+00,2.464568096876505798e+00
2.233126910061268511e+00,2.174093708889093257e+00,2.332357800531089431e+00,2.323592768202772607e+00,2.282080747923591169e+00
2.020365078793432634e+00,2.061479803059860672e+00,2.044687664859962339e+00,2.024081126395791852e+00,2.055502019933017177e+00
1.921614237683883619e+00,1.870491109919902639e+00,1.897943871132250493e+00,1.886493857897323156e+00,1.878618216307813782e+00
1.763190834015107455e+00,1.727945359862028463e+00,1.730522081018635916e+00,1.696307847231014021e+00,1.737532592997178993e+00
1.640301375646494142e+00,1.604004395367557567e+00,1.665469518658221348e+00,1.594692902429097447e+00,1.609834339518455337e+00
