5.232355154108913275e+00,5.513403634853301760e+00,5.216298838133641702e+00,5.288922454397520845e+00,5.306832832065739858e+00
7.178227898111737559e+00,8.831337020507953994e+00,5.697499389834458583e+00,7.634314069529769320e+00,5.958790223574355061e+00
8.261944320674089681e+00,7.641786363811127636e+00,7.203672404364453996e+00,6.284244611057589580e+00,1.081891177308293450e+01
9.453545900155409853e+00,8.991850285759221961e+00,6.732531089604298025e+00,9.167351390045713089e+00,7.997960614709716864e+00
5.619301601344084851e+00,9.107882748808124873e+00,8.019754618216595077e+00,7.229342609299624911e+00,8.763822431967598803e+00
5.758509437597074232e+00,6.786699102568994668e+00,9.166854539991160067e+00,8.546004809742120401e+00,7.604933561814799958e+00
6.055542289147486379e+00,9.588992981586395459e+00,7.846404456525341686e+00,9.707541186302435676e+00,8.623188921790177375e+00
1.134108454919825171e+01,8.390883893426449802e+00,1.031724706017494064e+01,9.627350235626105146e+00,7.453151458984748956e+00
2.329120197393081071e+01,9.127873333743901085e+00,6.337678781853553822e+00,1.358965053092661712e+01,1.387461595195354924e+01
7.582789858363303992e+00,8.391259661408520643e+00,9.254733535579726222e+00,1.395969673400689715e+01,9.710970665688014591e+00
