5.192238301981570991e+00,5.217754953228581627e+00,5.263882108759241341e+00,5.199826145902572527e+00,5.449133748986560555e+00
3.983490487375686229e+00,3.949560503091602115e+00,4.074941870235711860e+00,3.984105916248443791e+00,3.916033851114135267e+00
3.362209217634291480e+00,3.339605431154921700e+00,3.342119006705422724e+00,3.344146038041458713e+00,3.386692150821297709e+00
2.954810256464011520e+00,2.928691733431503685e+00,3.017264926343713682e+00,2.994177405670419567e+00,2.998440597619881132e+00
2.725136014818950070e+00,2.682976742044839824e+00,2.714273569843780098e+00,2.692855149869315401e+00,2.665303501180463108e+00
2.519783633916468535e+00,2.497388595106204257e+00,2.562903073508222107e+00,2.493518417869544201e+00,2.558311794433120845e+00
2.385311230608647026e+00,2.392786755328775161e+00,2.352309961634670987e+00,2.376567595968151814e+00,2.363142675733839404e+00
2.271391476210501192e+00,2.208689697140530317e+00,2.230577684163050023e+00,2.245213464511056856e+00,2.237817124763236798e+00
2.138876433064048843e+00,2.135176314280983867e+00,2.150662007679875920e+00,2.174633191093721329e+00,2.159534014428848625e+00
2.075107493897467847e+00,2.077105928818132607e+00,2.088164464927167341e+00,2.054839020633871360e+00,2.099223305714085441e+00
