4.299522202798963910e+00,4.371854195786132102e+00,4.327198269613144355e+00,4.401651726845972945e+00,4.443017880028920175e+00
4.211254151453054817e+00,4.450826735463802919e+00,4.325040132592599562e+00,4.263160489342994630e+00,4.285253811202314189e+00
4.288893401705399455e+00,4.367501999377762623e+00,4.216623911649878487e+00,4.338082478583173085e+00,4.458825995336969328e+00
4.365657869067280927e+00,4.325832652493570407e+00,4.349506609965277271e+00,4.302477435759901603e+00,4.217068379543698065e+00
4.428941693463948504e+00,4.146715860097647699e+00,4.200800763009148397e+00,4.165350883574305385e+00,4.334259692852980628e+00
4.260655553404918194e+00,4.300687267545013626e+00,4.255137248637054448e+00,4.330870197127854482e+00,4.378966616816601487e+00
4.363669377292613838e+00,4.233343502387670654e+00,4.234713342125280278e+00,4.377891645753325456e+00,4.309239793284712405e+00
4.172006494363293072e+00,4.273408745511958706e+00,4.456088612586398767e+00,4.264593008676288655e+00,4.306732198046486104e+00
