6.047477764905271869e+01,7.250585665520300438e+01,5.945304345195766871e+01,6.427327743380978120e+01,6.545865316151780178e+01
1.124716740508679464e+02,1.606334256587512925e+02,7.322342864736960166e+01,1.243817319858981421e+02,8.101928223544449281e+01
1.464683068650217876e+02,1.220540465603680929e+02,1.113340561610821737e+02,8.771424206849843586e+01,2.110354348572209631e+02
1.761263755027804621e+02,1.677021034542038080e+02,9.847261983291585352e+01,1.679650577310126778e+02,1.353251782135852750e+02
7.316490165713848626e+01,1.636543822435153857e+02,1.351225679505481594e+02,1.139209765744122791e+02,1.544118762067095361e+02
7.678909152526354376e+01,1.026284048546310572e+02,1.710511095467365408e+02,1.490212013787657668e+02,1.220337068588635674e+02
8.630571923343175911e+01,1.732705142247355070e+02,1.334944519271709282e+02,1.818990529804373750e+02,1.484720255611759399e+02
2.429414203770983249e+02,1.419306190360416338e+02,2.014796804184384769e+02,1.777389959928668759e+02,1.210278259372525582e+02
8.385114834960062353e+02,1.623813936783616327e+02,9.225158548166314176e+01,3.238084638596204741e+02,3.343708522287892038e+02
1.235708856356135641e+02,1.471876117654232132e+02,1.678636908950128088e+02,3.355937863114320976e+02,1.901568668342530088e+02
