5.233076858070459636e+00,5.482687083308264597e+00,5.177893364939564869e+00,5.265465692017174959e+00,5.285959901854191401e+00
7.151712173568499864e+00,8.884231757015120579e+00,5.642129088439244988e+00,7.732732953674080534e+00,5.897576599761037208e+00
8.357761948387974371e+00,7.670225648470257340e+00,7.183547662645729304e+00,6.282619828398491535e+00,1.097388635788184175e+01
9.503350522241897025e+00,9.106577604403298665e+00,6.720460122937651271e+00,9.301079913812948519e+00,7.995159964814644304e+00
5.584266536400892100e+00,9.270839833887745129e+00,8.104252684525878436e+00,7.239796659626867026e+00,8.875323573028975233e+00
5.726379145560949624e+00,6.790775797591073193e+00,9.208138395395833342e+00,8.549860512740776741e+00,7.592825661582464747e+00
6.029011415455086009e+00,9.582295410075323261e+00,7.873898314465417769e+00,9.792751297104512531e+00,8.704144801519843710e+00
1.148597695159972432e+01,8.425299627434062799e+00,1.036267869872087921e+01,9.696083572958590580e+00,7.522840348747642736e+00
2.349745828364641653e+01,9.173328987581161442e+00,6.323498706008339632e+00,1.368785864639603389e+01,1.393821763658793955e+01
7.622124118763354161e+00,8.467571490814886914e+00,9.311068804160841594e+00,1.410769501504658230e+01,9.799859393086180148e+00
