3.000000000000000000e+02
6.550000000000000000e+02
1.011000000000000000e+03
1.366000000000000000e+03
1.722000000000000000e+03
2.077000000000000000e+03
2.433000000000000000e+03
2.788000000000000000e+03
3.144000000000000000e+03
3.500000000000000000e+03
