3.158279895782470703e+00,2.111346960067749023e+00,2.401383876800537109e+00,2.186362028121948242e+00,2.467356920242309570e+00
4.883528947830200195e+00,4.106296062469482422e+00,4.730410099029541016e+00,3.557106971740722656e+00,3.330210924148559570e+00
6.590846061706542969e+00,5.496293783187866211e+00,4.732096910476684570e+00,4.522950172424316406e+00,4.559602260589599609e+00
7.539153099060058594e+00,6.285047054290771484e+00,9.608755111694335938e+00,8.193634986877441406e+00,6.713097810745239258e+00
1.055438899993896484e+01,7.523056745529174805e+00,9.882538080215454102e+00,7.417943000793457031e+00,8.193289995193481445e+00
1.209760689735412598e+01,1.071051788330078125e+01,1.038684010505676270e+01,9.136812925338745117e+00,9.908462047576904297e+00
1.412707805633544922e+01,1.284730386734008789e+01,1.250211000442504883e+01,1.534386110305786133e+01,1.641653394699096680e+01
3.794026684761047363e+01,4.887606191635131836e+01,2.157121706008911133e+01,2.379690909385681152e+01,1.874642610549926758e+01
3.582075166702270508e+01,3.177458500862121582e+01,2.486309671401977539e+01,3.677829909324645996e+01,4.628174471855163574e+01
3.318642899990081787e+02,2.019155781269073486e+02,3.211192109584808350e+02,6.337138986587524414e+01,4.174250020980834961e+02
