5.277393420520851031e+00,5.505965494100851565e+00,5.637061863421727992e+00,5.889547632551473733e+00,5.427438162399050192e+00
4.668238260402346462e+00,4.722867148500513146e+00,4.480767399178707144e+00,4.453212431619253842e+00,4.740292643835354980e+00
4.137586419979775165e+00,4.156947448785127008e+00,4.141896857418352340e+00,4.228873416437059163e+00,4.282668487681219105e+00
4.105309336649288987e+00,3.943877542361988287e+00,3.829342433832178205e+00,3.952670661891431347e+00,4.005955896384611137e+00
3.765440516019147310e+00,3.771613925302240933e+00,3.675481662068056377e+00,3.740559995749963118e+00,3.733389384662749944e+00
3.616606829043117255e+00,3.704573616268833636e+00,3.597184864496838941e+00,3.618435133414120486e+00,3.684182550929236299e+00
3.596077094675889096e+00,3.508002468719064293e+00,3.502506854796646696e+00,3.686911160464848347e+00,3.563640702197254040e+00
3.410882262233042805e+00,3.429643346388814962e+00,3.554736114072030162e+00,3.406163744747817912e+00,3.525372872472991581e+00
3.510851384866052971e+00,3.413166699285635097e+00,3.423418929149901757e+00,3.331764443214327187e+00,3.315568329735061326e+00
3.205260063924041170e+00,3.255006492142328067e+00,3.310676454689714721e+00,3.294023685626855880e+00,3.463953059880364727e+00
