5.913430628095677122e+01,6.187841367199990117e+01,5.996288232833195764e+01,5.924793917196633686e+01,5.891989037640706073e+01,6.005322878813051091e+01,6.048846140565539287e+01,5.852823102530478394e+01,6.719200310562092682e+01,6.288871597079261733e+01
4.768523979048076455e+01,4.598405889004397551e+01,4.704126532936622596e+01,4.607354033453794528e+01,4.625726513733685863e+01,4.795341965382628047e+01,4.828094659761440965e+01,4.754366527809823850e+01,4.685895762034113687e+01,4.628603351063580362e+01
4.091174799390573469e+01,4.044078187778372779e+01,4.256905506088781266e+01,4.268255680535877872e+01,4.232164916005006461e+01,4.067186820379299661e+01,3.940943986180698033e+01,4.054540927960054830e+01,4.083512258140269324e+01,4.161490907566462738e+01
3.823982733500974263e+01,3.810980572785753395e+01,3.740335160795402203e+01,4.046688671800477977e+01,3.893256747700131370e+01,3.789979831041123504e+01,3.904405101684720591e+01,3.921017415390338812e+01,3.813572533646603091e+01,3.823348478706486020e+01
3.582141845019024373e+01,3.726309535349236057e+01,3.716972600586136366e+01,3.783918213928268415e+01,3.692788908207538157e+01,3.695213188251501890e+01,3.688822726820509956e+01,3.640430838328981622e+01,3.695420722179463269e+01,3.677177306150161229e+01
3.635428191049120272e+01,3.469818929646256578e+01,3.581301710887509415e+01,3.570827921305915709e+01,3.623351738644194597e+01,3.459980234216821771e+01,3.584459141934052440e+01,3.443224962711964565e+01,3.535533051762447343e+01,3.548344714174113079e+01
3.494952413253744083e+01,3.568789427435667250e+01,3.556262097542198575e+01,3.455449340139309555e+01,3.454823890118640151e+01,3.508677828757944184e+01,3.555395069101664518e+01,3.607107234936146511e+01,3.554119635785901465e+01,3.497116353657914800e+01
3.450885119968750558e+01,3.321574295886703965e+01,3.450144544232549748e+01,3.373215222655823453e+01,3.397511490186578698e+01,3.358079257173383070e+01,3.405712023757241980e+01,3.450354146763361030e+01,3.457258973417842896e+01,3.367685532105745949e+01
3.312209488042427097e+01,3.162329520951009698e+01,3.334328849972230557e+01,3.342092411376550132e+01,3.335649388627026468e+01,3.311928499554942107e+01,3.299159087744112639e+01,3.319179505294868449e+01,3.356456772575359793e+01,3.239407364590002203e+01
3.284384005542389673e+01,3.351734015203528116e+01,3.264949461060258784e+01,3.387521294871996247e+01,3.352792377704273719e+01,3.241729268503875261e+01,3.469347906944814497e+01,3.350533751526312898e+01,3.253889230384123010e+01,3.305847824929463030e+01
