3.483689117431640625e+01,3.574247288703918457e+01,3.598159599304199219e+01,2.990983986854553223e+01,4.089275288581848145e+01
4.554803514480590820e+01,5.411136102676391602e+01,5.768659996986389160e+01,5.256641006469726562e+01,4.681442999839782715e+01
8.456227087974548340e+01,7.868152976036071777e+01,7.667123103141784668e+01,7.749814510345458984e+01,7.713734602928161621e+01
5.424139904975891113e+01,6.753602671623229980e+01,8.767798972129821777e+01,7.803565883636474609e+01,9.094684410095214844e+01
8.476295399665832520e+01,8.466403317451477051e+01,1.178103790283203125e+02,9.331322789192199707e+01,1.007092642784118652e+02
1.217970850467681885e+02,7.633061385154724121e+01,1.246139397621154785e+02,1.101342148780822754e+02,9.531009101867675781e+01
1.071811797618865967e+02,1.407374320030212402e+02,1.342583978176116943e+02,1.108814051151275635e+02,1.204450571537017822e+02
1.370561227798461914e+02,1.156710400581359863e+02,1.314614350795745850e+02,1.451801371574401855e+02,1.393574600219726562e+02
9.300291275978088379e+01,1.429196429252624512e+02,1.164965887069702148e+02,1.392900218963623047e+02,1.390737340450286865e+02
1.831654808521270752e+02,1.671658339500427246e+02,1.520108871459960938e+02,1.614027557373046875e+02,1.291848907470703125e+02
