5.534424066543579102e+00,5.810847043991088867e+00,4.483093023300170898e+00,4.294089794158935547e+00,4.472387075424194336e+00
9.178591251373291016e+00,8.788983106613159180e+00,8.314960241317749023e+00,8.254381656646728516e+00,8.377084255218505859e+00
1.593915104866027832e+01,1.381294488906860352e+01,1.155765485763549805e+01,1.117821502685546875e+01,1.209982013702392578e+01
1.766756606101989746e+01,1.461073684692382812e+01,1.773735499382019043e+01,1.734863829612731934e+01,1.427305293083190918e+01
1.847484898567199707e+01,1.782620906829833984e+01,3.157087111473083496e+01,3.019890999794006348e+01,1.942805290222167969e+01
2.298992586135864258e+01,3.205164289474487305e+01,2.416024613380432129e+01,2.422758603096008301e+01,2.111368918418884277e+01
2.684941220283508301e+01,2.894087195396423340e+01,3.046896195411682129e+01,2.800254583358764648e+01,4.484334707260131836e+01
5.123786807060241699e+01,2.731494886875152588e+02,7.515883021354675293e+02,5.376588010787963867e+01,5.434441709518432617e+01
1.720802450180053711e+02,1.169793930053710938e+02,3.293485870361328125e+02,1.594424891471862793e+02,1.166842741966247559e+02
2.793547952890396118e+03,2.159838202238082886e+03,8.988518500328063965e+01,7.439901304244995117e+01,7.435725688934326172e+01
