1.279129755699581352e+02,1.227011519327099194e+02,1.227768530334591617e+02,1.250939540722435623e+02,1.268050063372307790e+02
9.907674791237953116e+01,1.034078105193154897e+02,9.962227444027678303e+01,9.985464044438440112e+01,1.063919975494935670e+02
8.983878773326749467e+01,9.310826558665719688e+01,9.072046107894956890e+01,9.167025783513921056e+01,8.717801354393112945e+01
8.278036299157383837e+01,8.432348649424609732e+01,7.799963805923221116e+01,8.273841076457932786e+01,7.871475412917983761e+01
7.896978282748978017e+01,7.528809736293149513e+01,7.623668125391242256e+01,7.725717940609737866e+01,7.691356376320307220e+01
7.093432207946132451e+01,7.120082925809165886e+01,7.181351524303762801e+01,6.676518486633179350e+01,7.270197306045808716e+01
7.031968207973767448e+01,6.760700113689426871e+01,7.015703779619271074e+01,6.916169527665307726e+01,6.727477897637771775e+01
6.819292532103177962e+01,6.206482289402963204e+01,6.598551839787789675e+01,6.581459317275393062e+01,6.332932079437226491e+01
6.284724300665367736e+01,6.222950055199302000e+01,6.142756136176154769e+01,6.589373532476945172e+01,6.282461055802415473e+01
5.953133571260774204e+01,5.891091821388981487e+01,6.012655386354414588e+01,5.960810889059020923e+01,6.134108052854764281e+01
