6.389020329898337991e+01,7.297523538464487558e+01,7.597627840412556566e+01,8.315717401985789081e+01,6.335208514723577622e+01
5.003031325991112510e+01,5.355316069168499382e+01,4.796264584518693397e+01,4.409820399594676132e+01,5.803439920231026150e+01
3.858551018994050708e+01,4.260138263253927704e+01,3.874593043512017232e+01,4.511147240609426490e+01,4.469920941334520137e+01
4.159647654708997777e+01,3.665899040891488880e+01,3.422310262672888115e+01,3.814920361807015325e+01,3.756072321785638479e+01
3.424392693660220743e+01,3.293708746342976923e+01,3.324152002184895593e+01,3.351544239906640144e+01,3.379802536441636107e+01
3.124376442461727876e+01,3.192500910948378490e+01,3.082809958474532053e+01,3.202311537067378566e+01,3.233537326295770242e+01
3.166347988294007010e+01,2.977477524909618722e+01,2.983156991644515088e+01,3.100304667127084457e+01,3.203790413959870875e+01
2.844573714674024956e+01,2.876936889296377942e+01,3.028786543374453899e+01,2.814860377470525776e+01,2.908013251054511628e+01
3.001700261078200427e+01,2.895653042860859117e+01,2.764181071807592005e+01,2.753494914058664378e+01,2.626884140845215398e+01
2.486948695972214551e+01,2.598436949289648368e+01,2.684818896749512973e+01,2.751100778831905203e+01,2.890233330676715795e+01
