6.614830493927001953e-01,4.912788867950439453e-01,4.593930244445800781e-01,4.571528434753417969e-01,4.605031013488769531e-01
1.248692989349365234e+00,9.945709705352783203e-01,1.062232732772827148e+00,1.068280696868896484e+00,1.061053991317749023e+00
1.988734960556030273e+00,1.847317934036254883e+00,1.895287036895751953e+00,1.954930782318115234e+00,1.968143939971923828e+00
3.930991172790527344e+00,3.936089992523193359e+00,3.903016805648803711e+00,3.906520128250122070e+00,3.972966909408569336e+00
6.128940820693969727e+00,5.955302715301513672e+00,5.927201986312866211e+00,5.127994298934936523e+00,4.642385959625244141e+00
6.782214164733886719e+00,7.054328203201293945e+00,6.792612791061401367e+00,7.109120845794677734e+00,6.749155044555664062e+00
9.601791858673095703e+00,9.528162002563476562e+00,9.835591077804565430e+00,9.788741827011108398e+00,9.643049001693725586e+00
1.332720685005187988e+01,1.302017378807067871e+01,1.310572314262390137e+01,1.333606100082397461e+01,1.283782601356506348e+01
1.659996914863586426e+01,1.704238104820251465e+01,1.787815999984741211e+01,1.804703688621520996e+01,1.749922800064086914e+01
2.120038199424743652e+01,2.113991022109985352e+01,2.115276408195495605e+01,2.112156796455383301e+01,2.045812988281250000e+01
