2.419619703292846680e+01,2.492208480834960938e+01,2.265582323074340820e+01,2.181490778923034668e+01,2.354084706306457520e+01
4.709561991691589355e+01,4.006404304504394531e+01,4.025718092918395996e+01,4.292511987686157227e+01,3.905436491966247559e+01
5.604672288894653320e+01,5.756009387969970703e+01,6.605874085426330566e+01,5.450187182426452637e+01,6.415733098983764648e+01
6.953675794601440430e+01,7.381011414527893066e+01,7.298984193801879883e+01,8.261434578895568848e+01,8.229231190681457520e+01
1.006106998920440674e+02,9.383480572700500488e+01,9.369139885902404785e+01,1.087610831260681152e+02,8.702178883552551270e+01
1.167354102134704590e+02,1.090800368785858154e+02,1.161545672416687012e+02,1.210644369125366211e+02,1.064353377819061279e+02
1.341425061225891113e+02,1.510584478378295898e+02,1.283240721225738525e+02,1.253610620498657227e+02,1.325204651355743408e+02
1.463804209232330322e+02,1.383089892864227295e+02,1.393059899806976318e+02,1.742964627742767334e+02,1.673343150615692139e+02
1.542239120006561279e+02,1.780522601604461670e+02,1.725839161872863770e+02,1.609213280677795410e+02,1.766770858764648438e+02
1.883057332038879395e+02,2.152624769210815430e+02,1.737634320259094238e+02,1.981048099994659424e+02,1.848557560443878174e+02
