4.223851951012105843e+01,4.223247161176514908e+01,4.223544789062690086e+01,4.223171166212677008e+01,4.223359666012855484e+01
2.365253491645019679e+01,2.366328212098200368e+01,2.366270519925878801e+01,2.367082997085663365e+01,2.365437186308196971e+01
1.463464439581082743e+01,1.468612112226463040e+01,1.463143771046843078e+01,1.456388212169155594e+01,1.462125783612396646e+01
8.812129254296007019e+00,8.800445259599717573e+00,8.802731425254274100e+00,8.742296469375808954e+00,8.709149715247582080e+00
5.155811421638860637e+00,5.019643753744724712e+00,5.176938039577309247e+00,5.157684836987128207e+00,5.124905640100632098e+00
3.394281414415081688e+00,3.480287868615034697e+00,3.503776600237762384e+00,3.430353365806404486e+00,3.350653021417462352e+00
2.555880174558213369e+00,2.492481380809819402e+00,2.501190293501695638e+00,2.576528217394791209e+00,2.556160750505299895e+00
2.399104211368386252e+00,2.385035326467227268e+00,2.396453109142695492e+00,2.382545410446032630e+00,2.343654725541153283e+00
