4.983407986771848641e+01,4.986674075949268570e+01,5.121119626656991386e+01,5.006146772527353761e+01,5.377162405816637403e+01
3.068879648232735846e+01,3.131003924079205447e+01,3.199330898279272972e+01,3.082575964917925049e+01,2.984124757068222422e+01
2.338709563736178865e+01,2.227150852588630414e+01,2.269450219827849580e+01,2.287849205332573632e+01,2.271998233368653786e+01
1.875789240922485135e+01,1.845050830875247883e+01,1.913199179295989794e+01,1.892258138744008278e+01,1.870548222522515402e+01
1.588274012172140459e+01,1.564987480731908320e+01,1.553784463519714798e+01,1.576800424757173857e+01,1.539912827682498175e+01
1.420643686581306397e+01,1.389841365268773998e+01,1.461980268843148245e+01,1.389973328656601481e+01,1.462823732615304095e+01
1.335393927917229817e+01,1.274727789622706631e+01,1.288514114118756027e+01,1.288248067295328880e+01,1.272996304320945882e+01
1.194963325014860089e+01,1.148449212360456428e+01,1.153861178674337751e+01,1.179790117615465306e+01,1.176644369207978791e+01
1.073333542879592528e+01,1.086675746454938896e+01,1.100603456946534564e+01,1.104735123333486158e+01,1.120616924743918474e+01
1.048590702884057180e+01,1.015579979371388220e+01,1.048912924326875995e+01,1.032876377413306557e+01,1.039868982724656732e+01
