6.612454121727110135e+01,6.625016807245360440e+01,6.181233135441097915e+01,6.029700576759871211e+01,6.164295885417442378e+01
4.574857110186302123e+01,4.759581819868184027e+01,4.840260443049896821e+01,4.899889886995655530e+01,4.493125584547976814e+01
4.118782034252194535e+01,3.946620527728389050e+01,4.267166621274714799e+01,4.285375307900726227e+01,4.325630273604571840e+01
3.819668570726014423e+01,3.677769284309665210e+01,3.912958007094929513e+01,3.734978979207050998e+01,3.780085372716497005e+01
3.479793256973256632e+01,3.758659159431467600e+01,3.666165488195731115e+01,3.637081284847699436e+01,3.793595394574303015e+01
3.394592990177619640e+01,3.504750297577167117e+01,3.540627027363453294e+01,3.591005063770649741e+01,3.390350057784259263e+01
3.335969900684943212e+01,3.443678579384538807e+01,3.286715915616770900e+01,3.332775482285882873e+01,3.480560213374347711e+01
3.285661228036094883e+01,3.363587496959136303e+01,3.443755842990456983e+01,3.304107039661499812e+01,3.347829439316414835e+01
3.286173307491635143e+01,3.284312053970950984e+01,3.143224864520398398e+01,3.293286117294986326e+01,3.365958512619134524e+01
3.223437409078065485e+01,3.125883241331153783e+01,3.196539058359503471e+01,3.199024043548831742e+01,3.157028166915651468e+01
